"duration_sec","start_time","end_time","start_station_id","start_station_name","start_station_latitude","start_station_longitude","end_station_id","end_station_name","end_station_latitude","end_station_longitude","bike_id","user_type","member_birth_year","member_gender","bike_share_for_all_trip"
764,"2019-02-28 08:48:29.6520","2019-02-28 09:01:14.4480",139,"Garfield Square (25th St at Harrison St)",37.7510171,-122.4119009,81,"Berry St at 4th St",37.77588,-122.39317,5275,"Subscriber",1983,"Female","No"
1032,"2019-02-28 08:44:00.3680","2019-02-28 09:01:12.4880",77,"11th St at Natoma St",37.7735069,-122.4160402,13,"Commercial St at Montgomery St",37.794231,-122.402923,4728,"Subscriber",1994,"Male","No"
981,"2019-02-28 08:44:45.8530","2019-02-28 09:01:07.5990",81,"Berry St at 4th St",37.77588,-122.39317,16,"Steuart St at Market St",37.79413,-122.39443,1457,"Customer",1985,"Female","No"
326,"2019-02-28 08:55:39.8860","2019-02-28 09:01:06.4920",371,"Lombard St at Columbus Ave",37.80274615250053,-122.41357862949373,6,"The Embarcadero at Sansome St",37.80477,-122.403234,5029,"Subscriber",1994,"Female","No"
481,"2019-02-28 08:53:02.3210","2019-02-28 09:01:03.4550",321,"5th St at Folsom",37.78014570345598,-122.40307085237873,50,"2nd St at Townsend St",37.780526,-122.390288,6504,"Subscriber",1994,"Female","No"
536,"2019-02-28 08:52:02.3250","2019-02-28 09:00:59.1440",23,"The Embarcadero at Steuart St",37.791464,-122.391034,50,"2nd St at Townsend St",37.780526,-122.390288,62,"Subscriber",1966,"Female","No"
1290,"2019-02-28 08:39:27.3860","2019-02-28 09:00:57.8280",377,"Fell St at Stanyan St",37.771916882623145,-122.45370447635652,66,"3rd St at Townsend St",37.77874161153677,-122.39274082710836,4757,"Subscriber",1992,"Male","No"
1279,"2019-02-28 08:39:37.4500","2019-02-28 09:00:57.0410",86,"Market St at Dolores St",37.7693053,-122.4268256,23,"The Embarcadero at Steuart St",37.791464,-122.391034,4833,"Subscriber",1991,"Male","No"
917,"2019-02-28 08:45:38.0830","2019-02-28 09:00:55.8960",22,"Howard St at Beale St",37.789756,-122.394643,93,"4th St at Mission Bay Blvd S",37.7704074,-122.3911984,3742,"Subscriber",1975,"Male","No"
255,"2019-02-28 08:56:40.3970","2019-02-28 09:00:55.6390",223,"16th St Mission BART Station 2",37.7647652154977,-122.42009103298186,123,"Folsom St at 19th St",37.7605936,-122.4148171,4759,"Subscriber",1991,"Male","No"
942,"2019-02-28 08:45:11.1810","2019-02-28 09:00:53.6020",365,"Turk St at Fillmore St",37.78045005996349,-122.43194639682768,21,"Montgomery St BART Station (Market St at 2nd St)",37.7896254,-122.400811,4466,"Customer",1981,"Female","No"
756,"2019-02-28 08:48:09.6820","2019-02-28 09:00:45.8310",77,"11th St at Natoma St",37.7735069,-122.4160402,81,"Berry St at 4th St",37.77588,-122.39317,6591,"Subscriber",1981,"Female","No"
843,"2019-02-28 08:46:40.5550","2019-02-28 09:00:44.3600",369,"Hyde St at Post St",37.78734902316596,-122.41665109992026,350,"8th St at Brannan St",37.771431362921085,-122.40578681230545,6585,"Subscriber",1979,"Male","No"
365,"2019-02-28 08:54:37.3750","2019-02-28 09:00:42.6770",368,"Myrtle St at Polk St",37.78543382786823,-122.41962164640428,58,"Market St at 10th St",37.776619,-122.417385,5762,"Subscriber",1988,"Female","No"
663,"2019-02-28 08:49:34.4990","2019-02-28 09:00:37.5840",3,"Powell St BART Station (Market St at 4th St)",37.78637526861584,-122.40490436553954,114,"Rhode Island St at 17th St",37.7644783,-122.4025701,4983,"Subscriber",1981,"Female","No"
1095,"2019-02-28 08:42:19.8380","2019-02-28 09:00:35.5550",109,"17th St at Valencia St",37.7633158,-122.4219039,126,"Esprit Park",37.7616343,-122.3906477,2186,"Subscriber",1984,"Male","No"
1014,"2019-02-28 08:43:39.7410","2019-02-28 09:00:34.5620",368,"Myrtle St at Polk St",37.78543382786823,-122.41962164640428,81,"Berry St at 4th St",37.77588,-122.39317,5955,"Subscriber",1976,"Female","No"
558,"2019-02-28 08:51:14.3370","2019-02-28 09:00:32.4000",312,"San Jose Diridon Station",37.329732,-121.901782,309,"San Jose City Hall",37.337391,-121.886995,1717,"Subscriber",1979,"Male","No"
900,"2019-02-28 08:45:27.5010","2019-02-28 09:00:27.6360",109,"17th St at Valencia St",37.7633158,-122.4219039,21,"Montgomery St BART Station (Market St at 2nd St)",37.7896254,-122.400811,5421,"Subscriber",1988,"Female","No"
759,"2019-02-28 08:47:47.0710","2019-02-28 09:00:26.3500",368,"Myrtle St at Polk St",37.78543382786823,-122.41962164640428,112,"Harrison St at 17th St",37.7638471,-122.4130036,6414,"Customer",1994,"Female","No"
335,"2019-02-28 08:54:49.8410","2019-02-28 09:00:25.3330",122,"19th St at Mission St",37.760299,-122.418892,356,"Valencia St at Clinton Park",37.769188178104585,-122.42228507995605,1455,"Subscriber","","","No"
774,"2019-02-28 08:47:25.6770","2019-02-28 09:00:19.7490",84,"Duboce Park",37.7692005,-122.4338119,284,"Yerba Buena Center for the Arts (Howard St at 3rd St)",37.78487208436062,-122.40087568759917,5265,"Subscriber",1983,"Male","No"
735,"2019-02-28 08:48:03.4930","2019-02-28 09:00:18.8360",15,"San Francisco Ferry Building (Harry Bridges Plaza)",37.795392,-122.394203,364,"China Basin St at 3rd St",37.7719996,-122.3899698,3589,"Subscriber",1974,"Male","No"
984,"2019-02-28 08:43:53.9390","2019-02-28 09:00:18.3100",371,"Lombard St at Columbus Ave",37.80274615250053,-122.41357862949373,81,"Berry St at 4th St",37.77588,-122.39317,5422,"Subscriber",1986,"Male","No"
107,"2019-02-28 08:58:30.3080","2019-02-28 09:00:17.9060",67,"San Francisco Caltrain Station 2  (Townsend St at 4th St)",37.7766392,-122.3955263,66,"3rd St at Townsend St",37.77874161153677,-122.39274082710836,987,"Subscriber",1980,"Male","No"
280,"2019-02-28 08:55:37.4430","2019-02-28 09:00:17.8100",67,"San Francisco Caltrain Station 2  (Townsend St at 4th St)",37.7766392,-122.3955263,90,"Townsend St at 7th St",37.771058,-122.402717,1014,"Subscriber",1991,"Male","No"
246,"2019-02-28 08:56:09.5170","2019-02-28 09:00:16.2270",245,"Downtown Berkeley BART",37.870139,-122.268422,256,"Hearst Ave at Euclid Ave",37.875111692864444,-122.26055324077606,5111,"Subscriber",1994,"Male","No"
435,"2019-02-28 08:52:43.2990","2019-02-28 08:59:58.8260",15,"San Francisco Ferry Building (Harry Bridges Plaza)",37.795392,-122.394203,81,"Berry St at 4th St",37.77588,-122.39317,6127,"Subscriber",1988,"Male","No"
156,"2019-02-28 08:57:21.6900","2019-02-28 08:59:58.6810",23,"The Embarcadero at Steuart St",37.791464,-122.391034,28,"The Embarcadero at Bryant St",37.78716801474664,-122.38809792330358,6072,"Subscriber",1963,"Male","Yes"
286,"2019-02-28 08:55:11.9900","2019-02-28 08:59:58.4790",6,"The Embarcadero at Sansome St",37.80477,-122.403234,16,"Steuart St at Market St",37.79413,-122.39443,4610,"Subscriber",1995,"Other","No"
430,"2019-02-28 08:52:45.9520","2019-02-28 08:59:56.9180",25,"Howard St at 2nd St",37.787521780456245,-122.39740490913391,44,"Civic Center/UN Plaza BART Station (Market St at McAllister St)",37.7810737,-122.4117382,4762,"Subscriber",1986,"Male","No"
314,"2019-02-28 08:54:40.0770","2019-02-28 08:59:54.4830",16,"Steuart St at Market St",37.79413,-122.39443,6,"The Embarcadero at Sansome St",37.80477,-122.403234,5870,"Subscriber",1979,"Male","No"
848,"2019-02-28 08:45:44.0450","2019-02-28 08:59:53.0120",245,"Downtown Berkeley BART",37.870139,-122.268422,259,"Addison St at Fourth St",37.866249,-122.2993708,6334,"Subscriber",1990,"Male","No"
2473,"2019-02-28 08:18:37.0670","2019-02-28 08:59:50.7120",211,"Broadway at 40th St",37.8277573,-122.2567156,245,"Downtown Berkeley BART",37.870139,-122.268422,6015,"Subscriber",1987,"Male","No"
1052,"2019-02-28 08:42:14.7290","2019-02-28 08:59:47.2340",130,"22nd St Caltrain Station",37.75728840784085,-122.39205121994019,15,"San Francisco Ferry Building (Harry Bridges Plaza)",37.795392,-122.394203,4629,"Subscriber",1992,"Female","No"
382,"2019-02-28 08:53:21.9850","2019-02-28 08:59:44.8750",296,"5th St at Virginia St",37.3259984,-121.87712,341,"Fountain Alley at S 2nd St",37.33618830029063,-121.88927650451659,5643,"Subscriber",1994,"Male","Yes"
420,"2019-02-28 08:52:39.8110","2019-02-28 08:59:40.5100",30,"San Francisco Caltrain (Townsend St at 4th St)",37.776598,-122.395282,25,"Howard St at 2nd St",37.787521780456245,-122.39740490913391,6365,"Subscriber",1972,"Male","No"
554,"2019-02-28 08:50:24.6470","2019-02-28 08:59:39.2690",277,"Morrison Ave at Julian St",37.3336577,-121.9085859,280,"San Fernando St at 7th St",37.3371223728942,-121.88321471214294,5995,"Subscriber",1994,"Male","Yes"
321,"2019-02-28 08:54:07.8240","2019-02-28 08:59:29.4330",81,"Berry St at 4th St",37.77588,-122.39317,27,"Beale St at Harrison St",37.7880593,-122.3918648,6194,"Subscriber",1990,"Male","No"
426,"2019-02-28 08:52:22.0810","2019-02-28 08:59:28.1680",55,"Webster St at Grove St",37.7770527,-122.4295585,43,"San Francisco Public Library (Grove St at Hyde St)",37.7787677,-122.4159292,5465,"Subscriber",1958,"Female","No"
1130,"2019-02-28 08:40:35.3310","2019-02-28 08:59:26.0890",126,"Esprit Park",37.7616343,-122.3906477,10,"Washington St at Kearny St",37.79539293725452,-122.4047702550888,5834,"Customer",1986,"Male","No"
430,"2019-02-28 08:52:06.0300","2019-02-28 08:59:16.7140",196,"Grand Ave at Perkins St",37.80889393398715,-122.25646018981932,182,"19th Street BART Station",37.8090126,-122.2682473,2082,"Subscriber",1984,"Male","No"
1234,"2019-02-28 08:38:38.8980","2019-02-28 08:59:13.2310",157,"65th St at Hollis St",37.8467842,-122.2913761,250,"North Berkeley BART Station",37.873558,-122.283093,1508,"Subscriber",1996,"Male","No"
1043,"2019-02-28 08:41:48.3680","2019-02-28 08:59:11.5640",380,"Masonic Ave at Turk St",37.779046658472055,-122.44729131460188,66,"3rd St at Townsend St",37.77874161153677,-122.39274082710836,4930,"Subscriber",1991,"Male","No"
661,"2019-02-28 08:48:08.6610","2019-02-28 08:59:09.9070",90,"Townsend St at 7th St",37.771058,-122.402717,22,"Howard St at Beale St",37.789756,-122.394643,6520,"Subscriber",1994,"Male","No"
770,"2019-02-28 08:46:18.1910","2019-02-28 08:59:08.7860",274,"Oregon St at Adeline St",37.8575672,-122.2675583,153,"59th St at Horton St",37.8409452,-122.2913604,4673,"Subscriber",1987,"Female","No"
465,"2019-02-28 08:51:23.0520","2019-02-28 08:59:08.5280",312,"San Jose Diridon Station",37.329732,-121.901782,308,"San Pedro Square",37.336802,-121.8940901,4061,"Subscriber",1966,"Male","No"
540,"2019-02-28 08:50:07.4290","2019-02-28 08:59:08.1620",15,"San Francisco Ferry Building (Harry Bridges Plaza)",37.795392,-122.394203,50,"2nd St at Townsend St",37.780526,-122.390288,291,"Subscriber",1967,"Male","No"
1201,"2019-02-28 08:39:04.8180","2019-02-28 08:59:06.1740",166,"College Ave at Alcatraz Ave",37.8513755,-122.2525233,183,"Telegraph Ave at 19th St",37.8087021,-122.2699271,5800,"Subscriber",1979,"Male","No"
506,"2019-02-28 08:50:33.7990","2019-02-28 08:59:00.7900",64,"5th St at Brannan St",37.7767539,-122.3990176,26,"1st St at Folsom St",37.78729,-122.39438,6042,"Subscriber",1992,"Female","No"
265,"2019-02-28 08:54:33.8560","2019-02-28 08:58:59.2010",267,"Derby St at College Ave",37.8618037,-122.2535687,239,"Bancroft Way at Telegraph Ave",37.8688126,-122.258764,4787,"Subscriber",1997,"Male","No"
160,"2019-02-28 08:56:11.0110","2019-02-28 08:58:51.3340",107,"17th St at Dolores St",37.7630152,-122.4264968,108,"16th St Mission BART",37.76471008581914,-122.41995692253113,5276,"Subscriber",1992,"Male","No"
763,"2019-02-28 08:45:58.8910","2019-02-28 08:58:42.7370",149,"Emeryville Town Hall",37.8312752,-122.2856333,7,"Frank H Ogawa Plaza",37.8045623549303,-122.27173805236816,4563,"Subscriber",1985,"Female","No"
818,"2019-02-28 08:45:03.2860","2019-02-28 08:58:42.0130",104,"4th St at 16th St",37.76704457969368,-122.39083349704742,14,"Clay St at Battery St",37.795001,-122.39997,5914,"Subscriber",1983,"Male","No"
885,"2019-02-28 08:43:55.3230","2019-02-28 08:58:40.3690",120,"Mission Dolores Park",37.7614205,-122.4264353,21,"Montgomery St BART Station (Market St at 2nd St)",37.7896254,-122.400811,4923,"Subscriber",1989,"Male","No"
459,"2019-02-28 08:51:00.5710","2019-02-28 08:58:39.5820",195,"Bay Pl at Vernon St",37.81231409135146,-122.26077854633331,215,"34th St at Telegraph Ave",37.8225475,-122.2663179,6248,"Subscriber",1990,"Female","No"
154,"2019-02-28 08:56:04.1510","2019-02-28 08:58:38.9080",16,"Steuart St at Market St",37.79413,-122.39443,22,"Howard St at Beale St",37.789756,-122.394643,1118,"Subscriber",1987,"Female","No"
936,"2019-02-28 08:43:01.2850","2019-02-28 08:58:37.9760",146,"30th St at San Jose Ave",37.7423139,-122.4231805,58,"Market St at 10th St",37.776619,-122.417385,4615,"Subscriber","","","No"
763,"2019-02-28 08:45:52.6880","2019-02-28 08:58:35.9100",91,"Berry St at King St",37.771762110313176,-122.39843755960464,78,"Folsom St at 9th St",37.7737172,-122.4116467,1658,"Subscriber",1988,"Female","No"
561,"2019-02-28 08:49:08.5340","2019-02-28 08:58:30.5220",294,"Pierce Ave at Market St",37.327581,-121.884559,327,"5th St at San Salvador St",37.33203868095132,-121.8817663192749,5710,"Subscriber",1993,"Male","Yes"
579,"2019-02-28 08:48:50.6100","2019-02-28 08:58:30.4640",5,"Powell St BART Station (Market St at 5th St)",37.783899357084934,-122.40844488143921,14,"Clay St at Battery St",37.795001,-122.39997,1686,"Subscriber",1982,"Male","No"
197,"2019-02-28 08:55:12.5610","2019-02-28 08:58:29.9260",67,"San Francisco Caltrain Station 2  (Townsend St at 4th St)",37.7766392,-122.3955263,66,"3rd St at Townsend St",37.77874161153677,-122.39274082710836,5351,"Subscriber",1972,"Male","No"
597,"2019-02-28 08:48:31.6520","2019-02-28 08:58:29.3900",194,"Lakeshore Ave at Trestle Glen Rd",37.8110807,-122.2432677,7,"Frank H Ogawa Plaza",37.8045623549303,-122.27173805236816,6218,"Subscriber",1995,"Female","No"
241,"2019-02-28 08:54:27.4000","2019-02-28 08:58:29.1980",101,"15th St at Potrero Ave",37.767078504583665,-122.40735858678818,79,"7th St at Brannan St",37.7734919,-122.4036725,5595,"Subscriber",1985,"Male","No"
329,"2019-02-28 08:52:58.1140","2019-02-28 08:58:27.7720",242,"Milvia St at Derby St",37.86012459911685,-122.2693844139576,340,"Harmon St at Adeline St",37.849735,-122.270582,5755,"Subscriber",1992,"Male","No"
951,"2019-02-28 08:42:33.7280","2019-02-28 08:58:25.3300",74,"Laguna St at Hayes St",37.776434819204745,-122.42624402046204,66,"3rd St at Townsend St",37.77874161153677,-122.39274082710836,6480,"Subscriber",1994,"Female","No"
742,"2019-02-28 08:46:02.5960","2019-02-28 08:58:24.6780",23,"The Embarcadero at Steuart St",37.791464,-122.391034,60,"8th St at Ringold St",37.77452040113685,-122.4094493687153,6358,"Subscriber",1982,"Male","No"
615,"2019-02-28 08:48:08.8920","2019-02-28 08:58:24.4980",5,"Powell St BART Station (Market St at 5th St)",37.783899357084934,-122.40844488143921,93,"4th St at Mission Bay Blvd S",37.7704074,-122.3911984,1992,"Subscriber",1995,"Male","No"
294,"2019-02-28 08:53:29.4470","2019-02-28 08:58:24.1410",30,"San Francisco Caltrain (Townsend St at 4th St)",37.776598,-122.395282,36,"Folsom St at 3rd St",37.78383,-122.39887,5193,"Subscriber",1992,"Male","No"
687,"2019-02-28 08:46:56.2160","2019-02-28 08:58:23.7440",124,"19th St at Florida St",37.7604469,-122.410807,81,"Berry St at 4th St",37.77588,-122.39317,4929,"Customer",1991,"Male","No"
404,"2019-02-28 08:51:38.2330","2019-02-28 08:58:22.7960",74,"Laguna St at Hayes St",37.776434819204745,-122.42624402046204,43,"San Francisco Public Library (Grove St at Hyde St)",37.7787677,-122.4159292,5305,"Subscriber",1971,"Female","No"
360,"2019-02-28 08:52:21.1670","2019-02-28 08:58:21.9910",5,"Powell St BART Station (Market St at 5th St)",37.783899357084934,-122.40844488143921,80,"Townsend St at 5th St",37.77523486860597,-122.39743709564209,5520,"Subscriber",1991,"Other","No"
136,"2019-02-28 08:56:03.8700","2019-02-28 08:58:20.7770",154,"Doyle St at 59th St",37.8419238,-122.2880451,157,"65th St at Hollis St",37.8467842,-122.2913761,5450,"Subscriber",1970,"Male","No"
345,"2019-02-28 08:52:33.7600","2019-02-28 08:58:19.3830",268,"Ellsworth St at Russell St",37.85749021457153,-122.26157784461977,246,"Berkeley Civic Center",37.8690599,-122.270556,5706,"Subscriber",1988,"Male","No"
842,"2019-02-28 08:44:16.1780","2019-02-28 08:58:18.7860",93,"4th St at Mission Bay Blvd S",37.7704074,-122.3911984,15,"San Francisco Ferry Building (Harry Bridges Plaza)",37.795392,-122.394203,5481,"Subscriber",1986,"Male","No"
311,"2019-02-28 08:53:06.3200","2019-02-28 08:58:18.2150",115,"Jackson Playground",37.7650259,-122.3987734,93,"4th St at Mission Bay Blvd S",37.7704074,-122.3911984,3498,"Subscriber",1984,"Other","Yes"
964,"2019-02-28 08:42:12.5830","2019-02-28 08:58:16.7000",53,"Grove St at Divisadero",37.775946,-122.4377775,50,"2nd St at Townsend St",37.780526,-122.390288,4755,"Subscriber",1984,"Male","No"
284,"2019-02-28 08:53:31.6610","2019-02-28 08:58:16.1950",30,"San Francisco Caltrain (Townsend St at 4th St)",37.776598,-122.395282,343,"Bryant St at 2nd St",37.783171989315306,-122.39357203245163,6214,"Subscriber",1992,"Male","No"
921,"2019-02-28 08:42:53.6390","2019-02-28 08:58:14.8180",147,"29th St at Tiffany Ave",37.7440667,-122.4214722,42,"San Francisco City Hall (Polk St at Grove St)",37.77865,-122.41823,6097,"Subscriber",1988,"Male","No"
1168,"2019-02-28 08:38:44.0230","2019-02-28 08:58:12.6140",124,"19th St at Florida St",37.7604469,-122.410807,16,"Steuart St at Market St",37.79413,-122.39443,5826,"Subscriber",1988,"Female","No"
417,"2019-02-28 08:51:12.7890","2019-02-28 08:58:10.4680",371,"Lombard St at Columbus Ave",37.80274615250053,-122.41357862949373,14,"Clay St at Battery St",37.795001,-122.39997,4400,"Subscriber",1994,"Male","No"
550,"2019-02-28 08:48:46.4090","2019-02-28 08:57:56.7280",76,"McCoppin St at Valencia St",37.77166246221617,-122.42242321372034,350,"8th St at Brannan St",37.771431362921085,-122.40578681230545,167,"Subscriber",1990,"Male","No"
513,"2019-02-28 08:49:23.6760","2019-02-28 08:57:56.6980",250,"North Berkeley BART Station",37.873558,-122.283093,259,"Addison St at Fourth St",37.866249,-122.2993708,5640,"Subscriber",1986,"Female","No"
426,"2019-02-28 08:50:48.3120","2019-02-28 08:57:54.8010",113,"Franklin Square",37.764555,-122.410345,115,"Jackson Playground",37.7650259,-122.3987734,5230,"Subscriber",1971,"Female","No"
581,"2019-02-28 08:48:12.3760","2019-02-28 08:57:53.9760",21,"Montgomery St BART Station (Market St at 2nd St)",37.7896254,-122.400811,364,"China Basin St at 3rd St",37.7719996,-122.3899698,6261,"Subscriber",1986,"Female","No"
253,"2019-02-28 08:53:38.3090","2019-02-28 08:57:51.9190",34,"Father Alfred E Boeddeker Park",37.7839879,-122.412408,284,"Yerba Buena Center for the Arts (Howard St at 3rd St)",37.78487208436062,-122.40087568759917,5226,"Subscriber",1980,"Female","Yes"
376,"2019-02-28 08:51:32.9500","2019-02-28 08:57:49.9170",78,"Folsom St at 9th St",37.7737172,-122.4116467,67,"San Francisco Caltrain Station 2  (Townsend St at 4th St)",37.7766392,-122.3955263,6186,"Subscriber",1994,"Male","No"
682,"2019-02-28 08:46:26.0540","2019-02-28 08:57:48.8810",365,"Turk St at Fillmore St",37.78045005996349,-122.43194639682768,59,"S Van Ness Ave at Market St",37.774814,-122.418954,6073,"Subscriber",1986,"Male","No"
263,"2019-02-28 08:53:25.1930","2019-02-28 08:57:48.2800",93,"4th St at Mission Bay Blvd S",37.7704074,-122.3911984,126,"Esprit Park",37.7616343,-122.3906477,4773,"Subscriber",1983,"Female","No"
337,"2019-02-28 08:52:06.1770","2019-02-28 08:57:43.8940",196,"Grand Ave at Perkins St",37.80889393398715,-122.25646018981932,182,"19th Street BART Station",37.8090126,-122.2682473,257,"Subscriber",1982,"Male","No"
1225,"2019-02-28 08:37:14.5000","2019-02-28 08:57:39.5440",73,"Pierce St at Haight St",37.7717933,-122.4337079,5,"Powell St BART Station (Market St at 5th St)",37.783899357084934,-122.40844488143921,4631,"Subscriber",1979,"Male","No"
449,"2019-02-28 08:50:04.9610","2019-02-28 08:57:34.6560",78,"Folsom St at 9th St",37.7737172,-122.4116467,3,"Powell St BART Station (Market St at 4th St)",37.78637526861584,-122.40490436553954,4391,"Subscriber",1982,"Male","No"
1087,"2019-02-28 08:39:26.4700","2019-02-28 08:57:34.0920",110,"17th & Folsom Street Park (17th St at Folsom St)",37.7637085,-122.4152042,36,"Folsom St at 3rd St",37.78383,-122.39887,1073,"Subscriber",1972,"Male","No"
1506,"2019-02-28 08:32:26.7860","2019-02-28 08:57:33.7310",197,"El Embarcadero at Grand Ave",37.8088479,-122.2496799,239,"Bancroft Way at Telegraph Ave",37.8688126,-122.258764,5721,"Subscriber",1988,"Male","No"
720,"2019-02-28 08:45:22.5090","2019-02-28 08:57:23.0800",129,"Harrison St at 20th St",37.758862,-122.412544,137,"Jersey St at Castro St",37.750506,-122.4339496,4567,"Subscriber",1991,"Female","No"
170,"2019-02-28 08:54:29.0480","2019-02-28 08:57:19.3050",63,"Bryant St at 6th St",37.775910222333366,-122.40257500673577,350,"8th St at Brannan St",37.771431362921085,-122.40578681230545,6443,"Subscriber",1967,"Male","No"
632,"2019-02-28 08:46:44.1410","2019-02-28 08:57:16.7270",20,"Mechanics Monument Plaza (Market St at Bush St)",37.7913,-122.399051,371,"Lombard St at Columbus Ave",37.80274615250053,-122.41357862949373,4767,"Subscriber",1988,"Male","No"
260,"2019-02-28 08:52:54.3450","2019-02-28 08:57:14.7640",67,"San Francisco Caltrain Station 2  (Townsend St at 4th St)",37.7766392,-122.3955263,90,"Townsend St at 7th St",37.771058,-122.402717,4654,"Subscriber",1988,"Male","No"
941,"2019-02-28 08:41:23.0780","2019-02-28 08:57:04.6080",144,"Precita Park",37.7472996,-122.4114029,93,"4th St at Mission Bay Blvd S",37.7704074,-122.3911984,5564,"Subscriber",1955,"Male","No"
873,"2019-02-28 08:42:29.9570","2019-02-28 08:57:03.7340",71,"Broderick St at Oak St",37.7730627,-122.4390777,47,"4th St at Harrison St",37.78095459960753,-122.39974915981291,5956,"Customer",1993,"Male","No"
245,"2019-02-28 08:52:56.1320","2019-02-28 08:57:01.7120",188,"Dover St at 57th St",37.8426295,-122.267738,173,"Shattuck Ave at 55th St",37.8403643,-122.2644881,405,"Subscriber",1989,"Male","No"
316,"2019-02-28 08:51:42.7180","2019-02-28 08:56:59.5070",255,"Virginia St at Shattuck Ave",37.876572549106854,-122.26952791213989,256,"Hearst Ave at Euclid Ave",37.875111692864444,-122.26055324077606,4513,"Subscriber",1985,"Male","No"
461,"2019-02-28 08:49:17.3970","2019-02-28 08:56:58.4730",72,"Page St at Scott St",37.772406,-122.4356498,58,"Market St at 10th St",37.776619,-122.417385,6314,"Subscriber",1980,"Female","No"
542,"2019-02-28 08:47:53.7930","2019-02-28 08:56:56.2260",105,"16th St at Prosper St",37.764285,-122.4318042,123,"Folsom St at 19th St",37.7605936,-122.4148171,1018,"Subscriber",1995,"Male","No"
576,"2019-02-28 08:47:17.3610","2019-02-28 08:56:54.1040",24,"Spear St at Folsom St",37.7896767,-122.3904285,93,"4th St at Mission Bay Blvd S",37.7704074,-122.3911984,6234,"Subscriber",1993,"Male","No"
1025,"2019-02-28 08:39:43.7140","2019-02-28 08:56:49.5320",383,"Golden Gate Ave at Franklin St",37.7807871267462,-122.4219337105751,130,"22nd St Caltrain Station",37.75728840784085,-122.39205121994019,5282,"Subscriber",1984,"Male","Yes"
299,"2019-02-28 08:51:49.9790","2019-02-28 08:56:49.3470",98,"Valencia St at 16th St",37.765052,-122.4218661,58,"Market St at 10th St",37.776619,-122.417385,6286,"Customer","","","No"
667,"2019-02-28 08:45:39.2540","2019-02-28 08:56:46.2940",144,"Precita Park",37.7472996,-122.4114029,88,"11th St at Bryant St",37.7700298,-122.4117258,3381,"Subscriber",1989,"Male","No"
467,"2019-02-28 08:48:52.1930","2019-02-28 08:56:39.9820",27,"Beale St at Harrison St",37.7880593,-122.3918648,6,"The Embarcadero at Sansome St",37.80477,-122.403234,5585,"Subscriber",1993,"Male","No"
587,"2019-02-28 08:46:48.1590","2019-02-28 08:56:35.7420",16,"Steuart St at Market St",37.79413,-122.39443,81,"Berry St at 4th St",37.77588,-122.39317,5255,"Subscriber",1986,"Male","No"
261,"2019-02-28 08:52:14.1240","2019-02-28 08:56:35.5840",86,"Market St at Dolores St",37.7693053,-122.4268256,59,"S Van Ness Ave at Market St",37.774814,-122.418954,6084,"Subscriber",1986,"Male","No"
796,"2019-02-28 08:43:18.1830","2019-02-28 08:56:34.2440",79,"7th St at Brannan St",37.7734919,-122.4036725,15,"San Francisco Ferry Building (Harry Bridges Plaza)",37.795392,-122.394203,5009,"Subscriber",1971,"Female","No"
153,"2019-02-28 08:53:59.7360","2019-02-28 08:56:33.3910",386,"24th St at Bartlett St",37.752104984423575,-122.41972357034683,133,"Valencia St at 22nd St",37.7552126,-122.4209752,5269,"Subscriber",1996,"Male","No"
357,"2019-02-28 08:50:32.9960","2019-02-28 08:56:30.7830",170,"Telegraph Ave at 58th St",37.8444927,-122.261351,171,"Rockridge BART Station",37.84427875399067,-122.251900434494,6247,"Subscriber",1993,"Female","No"
476,"2019-02-28 08:48:32.4250","2019-02-28 08:56:28.9040",106,"Sanchez St at 17th St",37.7632417,-122.4306746,59,"S Van Ness Ave at Market St",37.774814,-122.418954,5522,"Subscriber",1986,"Male","No"
788,"2019-02-28 08:43:20.5300","2019-02-28 08:56:28.8340",23,"The Embarcadero at Steuart St",37.791464,-122.391034,93,"4th St at Mission Bay Blvd S",37.7704074,-122.3911984,6534,"Subscriber",1971,"Female","No"
312,"2019-02-28 08:51:12.5500","2019-02-28 08:56:25.3620",84,"Duboce Park",37.7692005,-122.4338119,76,"McCoppin St at Valencia St",37.77166246221617,-122.42242321372034,4343,"Subscriber",1984,"Male","No"
570,"2019-02-28 08:46:51.2720","2019-02-28 08:56:21.6920",245,"Downtown Berkeley BART",37.870139,-122.268422,259,"Addison St at Fourth St",37.866249,-122.2993708,6036,"Subscriber",1995,"Male","No"
650,"2019-02-28 08:45:30.6650","2019-02-28 08:56:21.4790",119,"18th St at Noe St",37.7610471,-122.4326417,59,"S Van Ness Ave at Market St",37.774814,-122.418954,1777,"Subscriber",1980,"Male","No"
535,"2019-02-28 08:47:21.2830","2019-02-28 08:56:16.7430",39,"Scott St at Golden Gate Ave",37.7789994,-122.4368608,44,"Civic Center/UN Plaza BART Station (Market St at McAllister St)",37.7810737,-122.4117382,6280,"Subscriber",1994,"Male","No"
796,"2019-02-28 08:42:54.9640","2019-02-28 08:56:11.1580",110,"17th & Folsom Street Park (17th St at Folsom St)",37.7637085,-122.4152042,19,"Post St at Kearny St",37.788975,-122.403452,5517,"Customer",1968,"Male","No"
